user_name,rating_star,date,comment,comment_likes
⋆ ˚｡⋆୨୧˚ mak ˚୨୧⋆｡˚ ⋆,★★★★,28 Jul 2025,the mcu is so b4ck,107 likes
kaan,★★★★,25 Jul 2025,god forbid a girl wants to be a mom,176 likes
DOOMBLAZER,★★★★★,24 Jul 2025,"As a big Fantastic Four fan, seeing these characters finally done justice in live action makes me so happy!!!!",173 likes
Darren,★★★★½,24 Jul 2025,Call me Dominic Toretto the way I am all about family rn after experiencing The Fantastic Four: First Steps,169 likes
Nathaniel Ochs,★★★★,25 Jul 2025,"Well, it really is fantastic!! Pleasantly surprised by how much I loved this! I came in with lower expectations just in case but this is a very very good film just by itself and an incredible stepping stone for the MCU. People may argue it’s formulaic but was that not kinda the point? It’s just meant to introduce and give us a connection to the new characters while setting up for Doomsday, and I think they do that perfectly.
I… more",174 likes
Ruslan,★★★½,21 Jul 2025,"Se rompió la maldición. Finalmente, una buena película de Los 4 Fantásticos. Me gustó la estética retrofuturista y las dinámicas entre los cuatro. Realmente se sintieron como una familia. Además, agradezco que sea una historia contenida enfocada en sus propios personajes, en lugar de cameos o el futuro del MCU. La quinta fue la vencida.",169 likes
에이,★★★,29 Jul 2025,"Sue ate, served and carried.",109 likes
Keenan,★★★★,25 Jul 2025,This was my 2nd most anticipated film of the year and my most anticipated MCU film since No Way Home and honestly it lived up to my hype for the most part. The main standout for me is the casting of the fantastic 4 they are all perfect I even had some doubts about Pedro Pascal as Mr.Fantastic but he was great. This is probably the best looking MCU film ever with some great cinematography and the score for this… more,183 likes
Morgane 🪽,★★★½,28 Jul 2025,"Choose your fighter : Franklin or Nessie the loch ness monster (aka Renesmee) 
2025 Releases - Ranking ",98 likes
Pedro Mello,★★★★½,24 Jul 2025,"RANKING QUARTETO FANTÁSTICO ☚
🇧🇷🇺🇸
A jornada para ver uma adaptação digna do Quarteto Fantástico foi longa e, sejamos honestos, um tanto frustrante. As tentativas anteriores falharam em capturar a essência do que torna essa equipe tão especial. Eles eram colegas de trabalho, cientistas ou párias, mas nunca pareceram, de fato, uma família. É com uma satisfação que digo: a espera acabou. Quarteto Fantástico de 2025 é a melhor e mais fiel adaptação da equipe em live-action (não que seja… more",172 likes
Dan,★★★★½,23 Jul 2025,"I genuinely can’t believe how much I enjoyed Fantastic Four: First Steps. As someone who grew up with the 2005 and 2007 versions, I never thought anything could top those films, and especially the cast, that were ingrained in my nostalgia. I was certain I’d never move on. And yes, i gave both 4 ⭐. I don't understand why they're both hated as well. And yet, this film… effortlessly outdid them. Whether it’s the brilliant craftsmanship or my nostalgia attached,… more",165 likes
°❀,★★★★½,22 Jul 2025,those four were pretty damn fantastic…,165 likes
Haunted Hippie,★★★½,24 Jul 2025,,172 likes
ℑ𝔯𝔳𝔦𝔫𝔤 🪽,★★★★,25 Jul 2025,"I realized that a live-action of The Incredibles would be such a blast! The whole retro 60s concept was absolutely fun.
What a fantastic summer it’s been for comic book films! I couldn’t help but smile like an idiot seeing Galactus brought to life so accurately. Ralph Ineson was an awesome pick for the role, bringing such a chilling presence with his voice.
The chemistry among the Fantastic Four was just perfect – showing they were more than just a… more",138 likes
Terence Ang 洪偉凱,★★★,23 Jul 2025,"Her power is literally MOTHER!
Sue Storm is literally MOTHER!
Vanessa Kirby is literally MOTHER!
She carried this film in her WOMB!
Basically just Fantastic Four: Rise of the Silver Surfer but make it more aesthetically pleasing—washed, dried, steamed, ironed, and hung up by your MOTHER!
[Opus Mall]
< Ang Ranking: DCU and MCU >",165 likes
cine_matic 💢,★★★½,24 Jul 2025,"[Marvel Cinematic Universe Ranked]
⚠️This review contains a minor spoiler.⚠️
The Whelming Four. Yeah I don’t know, man. It was fine. Went in modest expectations and left wanting to have liked it more than I did. First Steps handled the family aspect better than every Fantastic film that’s come before it, yet I found myself having trouble fully buying into it. It throws you right into the thick of things and unfortunately the movie never gives the characters or story… more",168 likes
iso,★★★★,24 Jul 2025,fantastic four stars!,166 likes
nicole,★★★★★,24 Jul 2025,that’s my family i’m officially declaring myself as their 6th member,167 likes
Chris,★★★★,23 Jul 2025,that cgi baby was scarier than galactus,170 likes
Ivan Hachez,★★★½,23 Jul 2025,"Que rabia me da que Marvel me demuestre que conoce la formula para hacer buenas películas de superhéroes pero que simplemente elige hacer películas que vienen de un molde, llenas de agenda, chistes malos y cameos como si fuese una sitcom.
Que rabia me da pensar que lo que consiguen en esta película, que para mi es la mejor que tenemos desde Endgame, probablemente no lo volvamos a ver en años.",160 likes
potterly,★★½,30 Jul 2025,"quando se trata de filmes da marvel, confesso que nao tenho muita expectativa, principalmente por causa das bombas que estavam sendo lançadas ultimamente, aqui nao foi diferente, assisti sem nenhuma expectativa e nao achei o filme essa coca cola toda nao, do inicio pra metade é extremamente arrastado, os personagens sao sim bem introduzidos, inclusive até melhor do que nos filmes anteriores de quarteto fantástico, mas ainda sim…acontece coisas bem previsíveis e preguiçosas que só a marvel seria capaz de… more",118 likes
mátt 🧸,★★★★,27 Jul 2025,"It's basically MCU's The Incredibles. I rate this as a 4, for Fantastic Four :)",138 likes
Chris Buie (Film Stocked),★★★★,24 Jul 2025,"Round 2 💥
To me, this movie FLIES by even more on rewatch. It’s so well shot—especially those space sequences. The strong family dynamic is the heart. Want more of these characters and will be getting that next year thankfully!",167 likes
LetMeExplain,★★★½,24 Jul 2025,MCU’s The Incredibles ,172 likes
Bryan Howell,★★★★,30 Jul 2025,"It’s not every day that everyone wonders how to make a Fantastic Four movie work on the big screen, and this time, they nailed it as well as I was expecting.  
The Fantastic Four: First Steps is an entertaining, well-structured, and heartwarming superhero film that powers up the Fantastic family of their faithful origins on what they’re based on, giving the comic-booky aesthetic in the Jetsons’ era a fresh air from what the MCU is comfortable with, and the… more",132 likes
sophia ౨ৎ,★★★★,28 Jul 2025,"esse filme definitivamente não se encaixa nos meus nichos do que eu amo no cinema, mas meu Deus, isso superou minhas expectativas… no começo, eu pensei que esse filme seria cheio de comédia, e é, há momentos tensos, cheios de ação e momentos tocantes, cheios de amor. só é meio louco que eles não tiveram um bebê mais cedo com os poderes elásticos de Reed.",100 likes
vir ꣑ৎ,★★★,28 Jul 2025,bro this 2 hr superhero movie had less action than tangled,101 likes
Regelegorila,★★½,24 Jul 2025,Je maintiens ma note (cliquez ici pour la nouvelle critique),160 likes
Johnny2Cellos,★★★,30 Jul 2025,"A character named Johnny cosplays as Philip J Fry for like 20 minutes of this thing so, 3 stars.",101 likes
Britt Hayes,★★½,27 Jul 2025,so like are their personalities invisible too?,154 likes
Samuel Ribeiro,★★★½,28 Jul 2025,"Not that the bar was set very high, as in my opinion there's little to appreciate in the previous big-screen versions of the Fantastic Four, but this one is clearly the best one, and more than that, this film is excellent entertainment, particularly visually speaking.
Its entire retro-futuristic aesthetic is absolutely stunning to behold, quite charming and appealing.
All those analog gadgets coexist with others that are pure sci-fi ones, in a perfect blend of vintage and future.
Herbie, the… more",92 likes
jack ☆,★★★★★,25 Jul 2025,START. MIDDLE. FINISH. POST CREDIT SCENE. I AM GAGGED!!!!!!!!! WE ARE SO BACK OMG,160 likes
brooklyn,★★★★,24 Jul 2025,sue storm kinda channeled her inner wanda maximoff for a sec there oh she carried,157 likes
Christian Ha,★★★½,24 Jul 2025,"Lately, I’ve been feeling especially emotional, particularly over the past couple of days. It’s the anniversary of my grandma’s passing, and to make things even heavier, her dog just passed away recently too. That loss hit unexpectedly hard. He was still so full of life, even with his heart issues, but pneumonia ended up taking him. It’s been a lot.
While watching The Fantastic Four: First Steps, there was this moment that really got to me. One of the characters… more",158 likes
Max,★★★,24 Jul 2025,"This film is a reboot of Marvel’s original comic franchise with a fresh set of faces. In this installment they fight Galactus, a giant who eats planets.
It’s very technically well made, particular the space scenes and the other large set pieces. The CGI mostly worked for me but they certainly laid it on thick. I thought no actor gave a bad performance but none particularly stand out to me either.
The premise is always intriguing, but something is lacking… more",167 likes
José,★★★,24 Jul 2025,"Would be fun to have Mr. Fantastic’s powers 
I know I’m not the first to think about it 
And won’t be the last 
Wink-wink 
Coughs ",160 likes
sonia,★★★★½,23 Jul 2025,"ladies and gentlemen… WE WON. 
matt shakman has delivered the definitive take of the fantastic four. this is undoubtedly one of the best marvel films of recent times.
the fantastic four first steps was my most anticipated film of the year. as someone who has adored these characters all their life, i can safely say this film is quite literally fantastic. the retro futuristic and 60’s set pieces are outstanding and look incredible. the interior of the baxter building and… more",155 likes
Jesse Snoddon,★★★★,28 Jul 2025,"""I don't want you to be like me. There's something wrong with me""
The Fantastic Four, beloved defenders of Earth-828, encounter a cosmic threat that may be too much for even them to handle. 
Fantastic Four: First Steps is a 60s science fiction throwback that manages to channel a lot of the silliness and optimism of old Jack Kirby comics, as well as the pinch of existential horror they usually contain just under their shiny surface. 
A large part of… more",94 likes
☆ sophie ☆,★★★★½,24 Jul 2025,"there’s a new marvel out that’s supposed to be nuts! 
i’m honestly riding a high right now. i was locked in. i laughed. i cheered. i cried, but most important i was sitting on the edge of my seat like a dad watching the super bowl throughout at least half the runtime. the production design is one of the strongest elements of the film, along with the music composed by the goat michael giacchino. but what holds the film together… more",162 likes
movie_mania4k,★★★★,24 Jul 2025,"8/10. That’s what I’m talking about! One of the most enjoyable and refreshing MCU entries since Endgame. Slightly makes me more excited for the future of the MCU and helps with the superhero fatigue.
That first hour was fantastic. Some of the CGI is questionable but I was really impressed how big Galactus felt. I enjoyed the action scenes, editing, sound, vibe, and the music. Julia Garner and Vanessa Kirby are major standouts. One of the most intense birth scenes… more",179 likes
Ast,★★★★½,28 Jul 2025,"It strikes the perfect balance between epic and intimate, and Vanessa Kirby stole the show —definitely my new Marvel girl.",96 likes
Larsjonjon🍿,★★★★★,21 Jul 2025,"👨🏻‍🚀 After this year's incredibly fun Thunderbolts (or The New Avengers), I was thrilled to see that Marvel appeared to be in a fantastic period. Although I was a bit concerned about The Fantastic Four following that up, I'm happy to say that, aside from a few minor flaws, Kevin Feige did an excellent job bringing the first family of superheroes to the MCU, finally giving them a genuinely good film! The story did a great job of quickly introducing… more",155 likes
lilly 🕸️,★★★★½,26 Jul 2025,"As a fan of Marvel and the Fantastic Four - since I watched the 2000s movies and played Lego Marvel Superheroes with my siblings - I will say I am impressed with the adaptation of these beloved characters. Dare I say the casting was fantastic (say that again). 

Fantastic Four: First Steps really leans into the family narrative, which was tremendous. Although I am unsure of each character’s screen time, it felt as though no one was prioritised more so… more",154 likes
i_z,★★½,25 Jul 2025,At the 1pm Friday showing I attended one guy in the crowd excitedly went “Oh ho ho ho!” when Galactus first appeared and everyone laughed at him,160 likes
Mister Cap,★★★★,26 Jul 2025,"ENGLISH VERSION below
„The Fantastic Four: First Steps“ – Ein Neustart mit Herz, Verstand und einem Weltenfresser

Wer hätte das gedacht? Nach einer schier endlosen Marvel-Müdigkeit, bei der jeder neue Eintrag ins MCU wie ein uninspirierter Aufguss des vorherigen wirkte, kommt ausgerechnet ein Fantastic Four-Film daher – ja, die Fantastic Four – und pustet frischen Wind ins Genre. Und das nicht mit einer popkulturellen Brechstange oder multiversalem Overkill, sondern mit dem, was Marvel längst verloren schien: einem echten Gefühl für… more",158 likes
Brennan,★★★★½,24 Jul 2025,"Everything I wanted a Fantastic 4 movie to be! Loved the aesthetic and wish we got to see more movies that looked like this! Protect Herbie at all costs! After Thunderbolts and Fantastic 4 I’m fully bought back in on the MCU!
MCU Ranked",159 likes
Tzuyuuu,★★★★,23 Jul 2025,Johnny really wants Silver fine shyt so bad 😭,153 likes
ABrungardt,★★★★,27 Jul 2025,"Only time will tell if this one has the lasting impact that the best comic book movies have, but while there were a few things that didn’t exactly work for me, I had a real enjoyable time with this one, and honestly that’s all I’m really hoping for from superhero movies these days. It is also kinda nice that the last few comic book films have tried to get a message in about kindness, working together and understanding each other. This crummy world could sure use more of that.",131 likes
Adam,★★★½,25 Jul 2025,choose your fighter: sue storm or dominic toretto,125 likes
Sergio Muñoz Esquer,★★½,24 Jul 2025,"We will never have a good Fantastic Four film, will we?",156 likes
mary ✧.*,★★★½,27 Jul 2025,"MOTHER.
That was my entire train of thought watching Vanessa Kirby on screen. And what’s funny is, I was so skeptical about her casting at first. Nothing I’d seen her in had particularly wowed me, so I remember thinking, really? Her?
But she shut me right up. She was great. Like, scene-stealing, effortlessly cool, “okay maybe she is Sue Storm” kind of great.
Joseph Quinn surprised me too. That wig? Horrible. Should be studied. But somehow, he still managed to… more",126 likes
kaylee :],★★★★★,24 Jul 2025,so does everything stretch orr,158 likes
JosephK,★★★★½,25 Jul 2025,"I'm not giving up. We will face this together. We will fight it together. As a family.
The Fantastic Four: A Mother’s Love 
I think we all knew going in this was easily going to be the best Fantastic Four movie yet. 
With the combination of this & Thunderbolts*, the future is looking bright",159 likes
Dan The Cinema Man,★★★★½,25 Jul 2025,"Hell fucking yeah after years & failed attempts to make a good movie on Marvels first family, The Fantastic Four First Steps finally does them justice and without spoilers it’s “Fantastic”!!!
While watching this, there were a ton of pros I want to cover like
1.) How I loved that it takes place in a 1960’s retro vibe to it and how it’s different compared to the others 
2.) After the not so good CGI marvel had on its past films,… more",164 likes
lydia,★★★★★,24 Jul 2025,"We will protect you. 
What a serve. This film delivers on so many levels. The whole retro-aesthetic visuals had me glued to the screen in mesmerising anticipation for what was to behold. It’s an entertaining spectacle in its own innovative form. From astounding set design to heroic action, it nails everything that a comic book movie needs. The screenplay has a vital role to play, we are pulled into core, profound themes. The strength in family, the beauty of parenthood,… more",155 likes
Shreesh,★★★★,25 Jul 2025,"A fun refreshing ride. The main four were so good. Pedro Pascal continues to impress me with his performances, he was effortlessly charming as Reed Richards. Vanessa Kirby was great as Sue, the most powerful one in the group, she gave an impactful portrayal. Joseph Quinn was sweet as Johnny Storm, nowhere as wild and insane as Evan’s portrayal but he brings his own zip here, lovely character.
But just like the original two Fantastic Four films, The Thing/Ben Grimm… more",158 likes
Jayden 🕺,★★★★,27 Jul 2025,"“I was once little like you, billions of years ago. A man from another world before this relentless, eternal hunger.” 
I got to watch this film again with my friends this time yesterday but I was a bit tired to write after I got home so I’m writing this in the morning now! But I will say that maybe I was being a bit dramatic because I liked this more on my rewatch, I will explain my rating since now… more",124 likes
𝐅𝐫𝐚𝐦𝐞𝐝,★★★½,24 Jul 2025,"“I'm not giving up. We will face this together. We will fight it together... as a family.”
After enjoying Thunderbolts and absolutely hating Captain America: Brave New World, I was very curious to see what Marvel had to offer with their third film of the year, The Fantastic Four: First Steps! Instantly, I found myself enjoying the futuristic but old setting of the film, and they did a great job creating a believable alternative 60s environment. I also liked that… more",151 likes
SosaKnowsBall,★★★★★,24 Jul 2025,MOTHER SUE I WOULD DIE FOR YOU.,153 likes
fran hoepfner,★★½,21 Jul 2025,"seeing Captain America: Brave New World at the start of the year was a real blessing and a curse, because now when I have to see stuff like this, I'm like, ""well... it's not as bad as Captain America: Brave New World!"" about as good as Superman, which is to say, not very but I also wasn't mad at it. STRANGELY serious for how playful they want you to think the movie is and very much a movie about a… more",164 likes
Darren Carver-Balsiger,★★★½,24 Jul 2025,"The Fantastic Four: First Steps is not a particularly amazing superhero film, but it is a standout compared to a lot of its contemporaries. Firstly it has a distinct aesthetic, at least in the costumes and production design, though the cinematography and filmmaking is rather bland otherwise. However it's not just that First Steps looks distinct, but that it builds a 60s utopianist vision. The world of the film is one of peace and benevolent leaders. It's a very wholesome… more",148 likes
𝙨𝙖𝙢𝙢𝙢𝙗𝙚𝙣𝙣𝙚𝙩𝙩𝙩,★★★★,24 Jul 2025,Me and my buddy were clobbering all over each other the entire way through.,149 likes
alex,★★★½,26 Jul 2025,if pedro pascal had mr fantastic's powers irl no female co-star would be safe,126 likes
SupremeLemon (지존레몬),★,24 Jul 2025,"Perhaps it was a strategic move by Disney to play the Avatar: Fire and Ash trailer before the film, but it only highlighted how rough Fantastic Four looks in comparison; the sheer quality of Avatar’s CG made the flat, plasticky visuals of this film look almost unfinished. No one on screen seems to care, and neither did the audience; there were no laughs at the quips, only awkward attempts at cheering when the baby did its thing. The loudest reaction… more",157 likes
🎬_Pim_🎬,★★★★,23 Jul 2025,"After many years of waiting for the introduction of the Fantastic Four into the MCU, the wholesome family finally arrived today. And trust me, they did it with a lot of style. This movie rocks — it’s without a single doubt the best adaptation we’ve had of these characters, and just a phenomenal comic book movie in general. 
The four main heroes are all so perfectly cast; their chemistry is top-notch, the performances are all amazing, and everyone just looks… more",147 likes
Thamine ☆,★★★★,28 Jul 2025,after girl power now we got mom power,90 likes
Ema Rizzo,★★★,28 Jul 2025,"No es una mala película pero no logré empatizar con ninguno de los protagonistas, Pedro Pascal me parece de los peores actores de esta generación, super sobrevalorado, Galactus mediopelo total decepción y la aclaración después de la escena postcreditos mamita, esta hecha con instrucciones para mogolicos. Me quedo con las clásicas de Tim Story.",121 likes
robzyz,★★★½,26 Jul 2025,i should've just gone and seen Superman again...,131 likes
Columned,★★½,24 Jul 2025,"So much here to love, but just never came together for me as much as I wanted it too. It is certainly fun, certainly has a lot of love put into it, but it just feels like it is missing sometimes to make it truly great. The more I sit with it and the more I try to write about this, the more I am souring on it, but i still firmly believe this is not a bad film. It… more",149 likes
River,★★★★½,24 Jul 2025,"The Fantastic Four: First Steps is the latest addition to the MCU and apparently the last one we’ll get for what feels like a long time. A year and a half, to be exact. Is the MCU back? Is this the breath of fresh air it so desperately needs? Yes and yes. This was a great surprise. It’s an entertaining and fun ride, through and through.
What has me most excited is that it’s not trying to set up any… more",153 likes
George Clark,★★★★½,24 Jul 2025,"The Fantastic Four: First Steps is the perfect adaptation of Marvel’s first family. A stylish, charismatic and powerful film about the strength of family with stellar performances, a wonderful, whimsical world and a magnificent villain in Galactus that truly took my breath away. Matt Shakman‘s world is incredible, while it doesn’t delve as deep into certain aspects of the world as I had hoped, what we see is great and our main four fit perfectly within. Pedro Pascal makes for… more",146 likes
K Gray,★★,27 Jul 2025,"A review I’ve been dreading to write because of how much I genuinely disliked this but one I desperately need to express. I had high hopes after enjoying both Thunderbolts and Superman that this new reiteration of the Fantastic Four would be not only a promising start to the sixth phase but a return to form for Marvel yet I should’ve known that the 37th MCU film is just more of the same.
It’s a completely bland and boring superpower… more",85 likes
nat ⋆｡°,★★★★★,29 Jul 2025,I need herbie to put me to sleep,95 likes
ellis,★★★½,24 Jul 2025,"it’s a credit that i entirely forgot about the need to make a good f4 movie 5 minutes into this. the weight is immediately lifted from the cast’s chemistry and commitment to style. apologies to pedro, ur a great reed richards. weirdly in debt to interstellar and not in a bad way. and i just love how comic booky and silly this is without being ironic about it, we’re in a new age, our blockbusters are earnest now.",144 likes
slugggy,★★★★½,25 Jul 2025,"It's clobberin' time!
This is the Fantastic Four movie that I have always wanted, I don't think any other one has nailed the characters so completely or captured the sense of exploration and wonder from the comics so perfectly. I loved the retro-futurist design, it looked beautiful and distinct from the rest of the MCU and I think it was a great idea to start fresh with this movie and also skip the origin story in favor of something different.… more",151 likes
erica,★★★,25 Jul 2025,"maybe i'm still not over my ex (the avengers), but this felt like a nothing sandwich to me. im still hungry, i wanted to care about them more. 😔
that being said, i have indeed been going around doing the sue storm serving face lean back hands out invisibility force field pose every chance i get 🤚🖐️😗",89 likes
isvi_adoniram,★★★,22 Jul 2025,"Mejor que las anteriores pero me dejo con muchos sentimientos encontrados, el tercer acto es básicamente Thunderbolts pero con una familia funcional, la veré una segunda vez pero no estoy tan emocionado como me pasó con Superman:(
Hubieran dejado completa la secuencia de Mr. Fantastic peleando contra changos btw",144 likes
lara 𐙚,★★★★★,30 Jul 2025,"we had in 28 years later a birth scene on a train, now we have another one on a spaceship... can't wait for the next one to be on a submarine!",90 likes
Kaden Ward,★★★★½,23 Jul 2025,Matt Shackman you have done it again! I owe you my life for not only giving Marvel another MOTHER for me to worship but also a Daddy!,146 likes
Puck Gipson,★★★½,25 Jul 2025,"I originally had no plans to see Fantastic Four opening weekend, let alone in theaters at all. Thanks to both my best friend and my husband begging, and the promise of seeing the Avatar: Fire and Ash trailer on the big screen, I begrudgingly went. And I have to say, the Avatar trailer was worth it alone. Words can not describe how excited I am for that movie. But this isn't an Avatar trailer review, so I'll move on 😅.… more",144 likes
Dave Taylor,★★★,30 Jul 2025,"The risk of skipping the origin story is that you run the risk of not giving a shit about any of the characters. That’s basically how I felt about this new Fantastic 4 movie…luckily the choice to get fancy with the aesthetic means it was always fun to watch.
The trailer basically gives away the first half and the last half of the movie…and not much happens in the middle. Galactus was super cool though, especially when they showed him interacting with the F4 and you got a sense of his scale.",96 likes
DoodleBarb🎬,★★★★,27 Jul 2025,I'd like to say that I was putting off writing this review because I've been taking vigorous notes to write some elaborate review but I wasn't. I just wasn't really in a good mental space and whenever I opened the app to write something I would just stare at it and usually when I can't come up with something to write I'll just write some stupid sentence but had nothing to say at the time. I did really enjoy watching… more,116 likes
Brendan Hodges,★★★,24 Jul 2025,"I liked Fantastic Four most when it was about heroes who solve problems through group discussion and stretchy-arm chalk board equations instead of the relentless smash smash punching of things, with a high-point cosmic middle hour that restages elements of Interstellar to surprisingly emotional effect. the rest is muddled and rushed and a lot of it is ugly, but it's also one of the few MCU movies to occasionally treat its characters like human beings.",144 likes
SosaKnowsBall,★★★★★,25 Jul 2025,"Sosa’s First Thoughts on Fantastic Four First Steps (2025)
EARTH IS CLOSED TODAY, GALACTUS. Holy shit. Marvel Studios has not missed a SINGLE TIME this whole year. Under the direction of the indomitable Matt Shakman, we finally get a Fantastic Four movie we can be proud of. Absolutely everything was top tier MCU content. The balance between action and dialogue was incredible and the cast carried a fun, family-centric story. Everyone got their moment to shine and you’ll find yourself… more",138 likes
cameronstewart,★★★★,24 Jul 2025,"“That’s what family is: it’s about fighting for something bigger than yourself. It’s about connecting to something bigger than yourself. It’s about having something bigger than yourself. And the four of us…the four of us already do because we have you.”
Marvel’s first family has finally received the MCU treatment after three failed attempts from 20th Century Fox. I have been very excited for this film as a huge fan of the comic book material. Does The Fantastic Four: First Steps rise… more",147 likes
MarMar,★★★★,24 Jul 2025,Going from Thunderbolts to Superman to this feels like 2014 all over again. With Cap 4 being the equivalent of The Amazing Spiderman II.,148 likes
Yadier Ortiz ッ,★★★½,25 Jul 2025,"¿ES FANTÁSTICA? ¡Entérate aquí!
The Fantastic Four: First Steps (2025), dirigida por Matt Shakman, el mismo que se encargó de la serie de WandaVision (mi serie favorita del MCU).
Como hizo en la serie, en esta película trae una energía diferente y refrescante dentro del MCU. Se deja ver y hasta apreciar por lo que alcanza cuando acierta.
No se alimenta de su origen ni en las secuelas emocionales que marcaron sus vidas. Desde el inicio, abraza el espíritu de… more",108 likes
nonô franco,★★★½,26 Jul 2025,"Vejo uma luz no fim do túnel para nós, amantes de filmes de super-heróis e, principalmente, de quadrinhos. Os filmes coloridos, com personalidade, direção e história estão realmente voltando. E esse é mais uma prova disso.
O grande destaque vai sem dúvidas para a direção de arte e a trilha sonora espetacular. Visualmente, é um filme que brilha aos olhos. Sempre vou defender que nem todo filme precisa ter mil e uma reviravoltas para ser bom e aqui não é… more",157 likes
MateusRMenezes,★★★½,25 Jul 2025,"Eu gostei muito de Quarteto Fantástico, mas de uma forma que eu não me empolgava num filme da Marvel desde Eternos. É curioso, porque apesar de eu ter adorado Deadpool e Wolverine, aqui o contexto é outro — tem algo que remete justamente a Eternos: a sensação de não estar preso naquela fórmula engessada do MCU. Todo mundo já sabe como a Marvel moldou esse padrão — piadas cronometradas, ameaças previsíveis, heróis que parecem intocáveis — e, durante muito tempo,… more",158 likes
alma!,★★★★½,23 Jul 2025,"wall e walked so herbie could run
joseph quinn actually devoured his role as johnny, proving so many people wrong, he lived up to the part, portraying johnny, not only as the flirty, reckless parts of him but also as the intelligent, caring person that he is and he made me laugh too so much
justice for ben grimm and natasha lyonnes character i jumped when i saw her and how dare they underutilize her
vanessa kirby is mother, regardless… more",138 likes
slim,★★★½,26 Jul 2025,,116 likes
Deathy,★★★★,24 Jul 2025,"Score : 8.1/10 ✅
Has a decade of waiting for a new Fantastic Four film been worth it? I'd go with a firm yes. Bringing a sense of liability in a story that also feels familiar is a nice negotiation tool to be worth something.
To be fair, I'd say that I'm writing this review under absolute hype. I'm still unsure if it's because I was exposed to my own hype or because I know we are getting an Avengers… more",149 likes
Hamad,★★★½,27 Jul 2025,"The more i look at you, the less I know. And the less I know, the more scared I am.
Trying to win me over with an endless homage to Interstellar’s space sequences—touché. A distinct visual style that manages to emphasize Galactus’ scale, along with the feel of the team. But, it just feels like the studio interfered with this one doesn’t it? Scenes flew between each other, feeling as if they lacked the context and tension needed to build…
more",117 likes
MartyK0015mp,★★★★,24 Jul 2025,"Are we safe?

I don't know.
First time watch.
Odeon Luxe Isense.
+ Forced to balance their roles as heroes with the strength of their family bond, Reed Richards (Pedro Pascal), Sue Storm (Vanessa Kirby), Johnny Storm (Joseph Quinn) & Ben Grimm (Ebon Moss-Bachrach) must now defend Earth from a ravenous space god called Galactus (Ralph Ineson).
After 4 previous attempts to bring Marvel's first family to the big screen along with 2 of them having disastrous behind-the-scenes productions and now… more",147 likes
Gregor Kreyca,★★★½,26 Jul 2025,"So after skipping a few movies and avoiding the TV-shows like the plague I decided to give another Marvel movie a shot. And lord and behold, I do not regret my trip to the cinema. This is a fine and serviceable little comic book movie.
Nothing special but I was (mostly) entertained for nearly two hours. If you go into detail and start thinking about things too much there could be a lot to criticize here. But I’m gonna make… more",115 likes
Jayden 🕺,★★★½,24 Jul 2025,"“I’m not giving up. We will face this together, as a family.”
Hey yall!! I’ve been gone for a little bit, sorry about that again 😅, I just haven’t been too active on this app and I’ve been focusing on a little bit of other stuff in my personal life while also trying to make time for One Piece. But, that won’t stop me from watching and reviewing films here and there, and don’t worry, I will be logging some… more",146 likes
Haris,★★★,24 Jul 2025,"The quality of the output the MCU has put out has been so poor that I never even bothered to check out their previous two films. Yet I came into this with an open mind and with more optimism than usual for a superhero film, given how much I did enjoy Superman. Ultimately, I actually found this to be one of the more enjoyable MCU films in a long time. It has a lot of the same issues as the… more",143 likes
olivia 🌷,★★★★,24 Jul 2025,second movie this year where pedro pascal stretches his legs!,142 likes
William (SpaceTree Studios),★★★½,27 Jul 2025,Retro futurism is hilarious because we can figure out faster than light travel and teleportation but dry erase boards continue to elude us.,131 likes
Jake,★★★★,25 Jul 2025,"Goddamn it…Just when I thought I was out, they pull me back in!

Against all odds, and to my own surprise, Fantastic Four First Steps is my favourite superhero movie of 2025, and feels like a genuine attempt to make a Marvel movie up to par with the greats of the MCU’s past. And I think it delivers that with flying colours!
I was really impressed how this movie just doesnt have a lot of the things I hate about… more",144 likes
Chris Cabin,★★½,24 Jul 2025,"The best Fantastic Four movie to date but that is purely by default. This is such a minor advancement in the quality of these adaptations and most evident in its use of digital effects that you may find yourself running back to the clunky charms of the original Corman production just to see some real stuff for awhile. That being said, Galactus looks great, and I felt most in awe of Shakman's images when he was being fought or spoken… more",141 likes
BethanyK,★★★½,29 Jul 2025,"This movie has a lot of good things going for it. I loved the chemistry with the cast, it had a very comic book feel without being campy, and it wasn’t another origin story for these characters. Some of the things I didn’t like was the questionable CGI, Galactus, and the flatness of the story. Overall it was a good movie but my expectations were too high and not met.",78 likes
Gilly,★★★★,29 Jul 2025,"“Whatever life throws at us, we'll face it together, as a family.”
omg thunderbolts, superman, AND NOW THIS!? what a fucking year for comic book movie lovers",83 likes
Max Ahoy,★★,25 Jul 2025,"M.C.U. List
Rinse ‘n repeat 
Exactly what I feared Gunn’s Superman was going to be; a clumsy cinematic product overloaded with generally engaging concepts, dynamics, settings and isolated sequences that are all desperately fighting tooth and nail for room to breath but are unable to do so, resulting in what is essentially the standard Marvel fair now just played at 2x speed and with even less depth. 
There are nuggets of juicy superhero pulp here; that whole section where the… more",140 likes
